ID	Section	Sentence	Desired_Section	Segment_annotation	Issue Type
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	summary_of_weaknesses	So, readers would be happy if the authors specify which parts are their original extensions more clearly.  	Summary_of_weaknesses	I	X is not clear
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	summary_of_weaknesses	-Minor point: Some notations are confusing and undefined.	Summary_of_weaknesses	B	X is not clear
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	summary_of_weaknesses	Please see “Comments, Suggestions And Typos” in detail.	"""comments,_suggestions_and_typos"""	O	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	 How about comparing your proposed method with existing ones by using the standard F1 score?-Missing references: (1) For Open Relation Extraction (in line 156), it might be better to cite the pioneering work, Bank et al.	"""comments,_suggestions_and_typos"""	B	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	“Open Information Extraction from the Web” in Proc. of IJCAI2007.	"""comments,_suggestions_and_typos"""	I	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	For contrastive learning in NLP, there are some existing studies.	"""comments,_suggestions_and_typos"""	I	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	( 2) For sequence labeling, Wiseman and Stratos “Label-Agnostic Sequence Labeling by Copying Nearest Neighbors” in Proc. of ACL2019.	"""comments,_suggestions_and_typos"""	I	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	( 3) For span classification such as NER, Ouchi et al.	"""comments,_suggestions_and_typos"""	I	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	“Instance-Based Learning of Span Representations” in Proc. of ACL2020.	"""comments,_suggestions_and_typos"""	I	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	"They do not call their methods ""contrastive learning,"" but their methods are a type of instance-wise contrastive learning.-Notations: (1) In line 247, the subscript $i$ (in $X_i$) is not defined."	"""comments,_suggestions_and_typos"""	I	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	( 2) In Equation 1, the symbol $i$ is used for both the subscript and the superscript, such as $X^i_i$, which is a little bit confusing.	"""comments,_suggestions_and_typos"""	B	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	It might be better to use different symbols.	"""comments,_suggestions_and_typos"""	I	Other
c4557d7fd800cec79317571ea48892d785f9f78c67138fd74917c9731f6c6f362066cef961337923fffb136b0ca8c703bd27e6d90ab20b135e933db0a5ad6d01	comments,_suggestions_and_typos	( 3) Also, in Equation 1, the authors assume that the first entity span is $(i, j-1)$ and the second one $(k, l-1)$. It might be better to specify the entity spans and the notations.	"""comments,_suggestions_and_typos"""	B	Other
9c8d0d535a0a49de8869b38a6175bc2a5c661af2493134c00df3b088026e061bbd4e31b3206d6cd27011eba7b9ad7ceaa0d2931b520872a12b6f4abc15df37b3	summary_of_weaknesses	In section 3, some contents are basically introducing previous work, such as PGD, which are not closely related to the proposed method.	Summary_of_weaknesses	B	Other
9c8d0d535a0a49de8869b38a6175bc2a5c661af2493134c00df3b088026e061bbd4e31b3206d6cd27011eba7b9ad7ceaa0d2931b520872a12b6f4abc15df37b3	summary_of_weaknesses	I would suggest putting these parts into related work section.	Summary_of_weaknesses	I	Other
9c8d0d535a0a49de8869b38a6175bc2a5c661af2493134c00df3b088026e061bbd4e31b3206d6cd27011eba7b9ad7ceaa0d2931b520872a12b6f4abc15df37b3	summary_of_weaknesses	Figure2 provides insightful findings on the residue properties.	Summary_of_strengthes	B	Other
9c8d0d535a0a49de8869b38a6175bc2a5c661af2493134c00df3b088026e061bbd4e31b3206d6cd27011eba7b9ad7ceaa0d2931b520872a12b6f4abc15df37b3	summary_of_weaknesses	However, they are evaluated only on one dataset.	Summary_of_weaknesses	I	Other
9c8d0d535a0a49de8869b38a6175bc2a5c661af2493134c00df3b088026e061bbd4e31b3206d6cd27011eba7b9ad7ceaa0d2931b520872a12b6f4abc15df37b3	summary_of_weaknesses	It would be great to apply it to more datasets.	Summary_of_weaknesses	I	Other
9c8d0d535a0a49de8869b38a6175bc2a5c661af2493134c00df3b088026e061bbd4e31b3206d6cd27011eba7b9ad7ceaa0d2931b520872a12b6f4abc15df37b3	comments,_suggestions_and_typos	comments,_suggestions_and_typos:Please see the suggestions and comments in the summary of weaknesses.	"""comments,_suggestions_and_typos"""	B	Other
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	1	Summary_of_weaknesses	O	
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	The choice of the word-alignment baseline seems odd.	Summary_of_weaknesses	B	H14.  The authors should compare to a 'closed' model X, The paper is missing recent baselines
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	The abstract claims that “Word alignment has proven to benefit many-to-many neural machine translation (NMT).”	Summary_of_weaknesses	I	H14.  The authors should compare to a 'closed' model X, The paper is missing recent baselines
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	which is supported by (Lin et al., 2020).	Summary_of_weaknesses	I	H14.  The authors should compare to a 'closed' model X, The paper is missing recent baselines
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	However, the method proposed by Lin et al was used as baseline.	Summary_of_weaknesses	I	H14.  The authors should compare to a 'closed' model X, The paper is missing recent baselines
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	Instead, the paper compared to an older baseline proposed by (Garg et al., 2019).	Summary_of_weaknesses	I	H14.  The authors should compare to a 'closed' model X, The paper is missing recent baselines
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	Besides, this baseline by Garg et al (+align) seems to contradict the claim in the abstract since it always performs worse than the baseline without word-alignment (Table 2).	Summary_of_weaknesses	I	H14.  The authors should compare to a 'closed' model X, The paper is missing recent baselines
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	If for some practical reason, the baseline of (Lin et al., 2020) can’t be used, it needs to be explained clearly.2.	Summary_of_weaknesses	I	H14.  The authors should compare to a 'closed' model X, The paper is missing recent baselines
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	In Table 2, the proposed approaches only outperform the baselines in 1 setup (out of 3).	Summary_of_weaknesses	B	H5. The results do not surpass the latest SOTA, H1. The results are not surprising
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	In addition, there is no consistent trend in the result (i.e. it’s unclear which proposed method (+w2w) or (+FA) is better).	Summary_of_weaknesses	I	H5. The results do not surpass the latest SOTA, H1. The results are not surprising
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	Thus, the results presented are insufficient to prove the benefits of the proposed methods.	Summary_of_weaknesses	I	H5. The results do not surpass the latest SOTA, H1. The results are not surprising
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	To better justify the claims in this paper, additional experiments or more in-depth analysis seem necessary.3.	Summary_of_weaknesses	I	Other
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	If the claim that better word-alignment improves many-to-many translation is true, why does the proposed method have no impact on the MLSC setup (Table 3)?	Summary_of_weaknesses	B	H2. The results contradict what I would expect
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	summary_of_weaknesses	Section 4 touches on this point but provides no explanation.	Summary_of_weaknesses	I	X is not clear
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	comments,_suggestions_and_typos:1.	"""comments,_suggestions_and_typos"""	O	
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	Please provide more details for the sentence retrieval setup (how sentences are retrieved, from what corpus, is it the same/different to the setup in (Artetxe and Schwenk, 2019) ? )	"""comments,_suggestions_and_typos"""	B	X is not clear
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	.From the paper, “We found that for en-kk, numbers of extracted word pairs per sentence by word2word and FastAlign are 1.0 and 2.2, respectively.	"""comments,_suggestions_and_typos"""	B	Other
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	In contrast, the numbers are 4.2 and 20.7 for improved language pairs”.	"""comments,_suggestions_and_typos"""	I	Other
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	Is this because word2word and FastAlign fail for some language pairs or is this because there are few alignments between these language pairs?	"""comments,_suggestions_and_typos"""	I	X is not clear
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	Would a better aligner improve result further?2.	"""comments,_suggestions_and_typos"""	I	H13. The authors could also do [extra experiment X]
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	For Table 3, are the non-highlighted cells not significant or not significantly better?	"""comments,_suggestions_and_typos"""	B	X is not clear
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	If it’s the latter, please also highlight cells where the proposed approaches are significantly worse.	"""comments,_suggestions_and_typos"""	I	Other
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	For example, from Kk to En, +FA is significantly better than mBART (14.4 vs 14.1, difference of 0.3) and thus the cell is highlighted.	"""comments,_suggestions_and_typos"""	I	Other
e825a3c26bb00f83fc361f1ba4a9855a49ca997af474f34abdfe94c969eccbe694bff9837526c04191321ca6c266d33260d33287967aff28805da237a4dbb70f	comments,_suggestions_and_typos	However, from En to Kk, the difference between +FA and mBART is -0.5 (1.3 vs 1.8) but this cell is not highlighted.	"""comments,_suggestions_and_typos"""	I	Other
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	Weaknesses: -Retrieving (avg # sentences) *	Summary_of_weaknesses	B	Other
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	100 sentences (see section 3.3) instead of just 100 sentences seems to be a bit of a cheat.	Summary_of_weaknesses	I	H6. The results are negative
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	For a strict comparison to DPR, Top-20 and Top-100 performance should be reported with exactly those numbers of retrieved elements and without post-processing on larger sets of retrieved passages.	Summary_of_weaknesses	I	H15. The authors should have done [X] instead
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	One could argue that allowing for more expensive passage retrieval is what is giving the improvements in this paper, other than for SQuAD where the lower granularity does seem to be helping, except it doesn’t help as much as BM25.-The idea of having more granular representations for passage retrieval is far from new.	Summary_of_weaknesses	I	Other
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	The authors do cite DensePhrases (Lee et al. 2021), but don’t mention that it’s already at lower granularity than passage level.	Summary_of_weaknesses	B	H12. The paper is missing the [reference X]
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	They could also cite for example ColBERT (Khattab et al.	Summary_of_weaknesses	I	H12. The paper is missing the [reference X]
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	2021).-The big improvement reported in Table 2 for SQuAD “Single” is a bit confusing since it relies on a Top-20 number that is much lower that what is reported on the DPR paper (although this seems to be a common problem).	Summary_of_weaknesses	B	X is not clear
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	summary_of_weaknesses	On the positive side, the number reported for SQuAD “Multi” matches the DPR paper.	Summary_of_strengthes	B	Other
9e6d203686431a8745fa623af0e621d74fe467f8fcdd383f64800bfc1d87d9762bb80285971ba38f2574159122908f50527e43b31cafceb3164bd34d9c340f2b	comments,_suggestions_and_typos	comments,_suggestions_and_typos:Suggestions: -Line 91: the authors claim that contrastive conflicts are *the* cause for bad performance on SQuAD, but the statement seems unjustified at that point.	Summary_of_weaknesses	B	H2. The results contradict what I would expect
